Type,Value,Type,Value,Type,Value,Type,Value,Type,Value,Type,Value
Data Source,InternalRad : TMD2 : THESISVERIFICATIONBASELI,Data Source,InternalRad : TMD2 : THESISVERIFICATIONBASELI,Data Source,InternalRad : TMD2 : THESISVERIFICATIONBASELI,Data Source,InternalRad : TMD2 : THESISVERIFICATIONBASELI,Data Source,InternalRad : TMD2 : THESISVERIFICATIONBASELI,Data Source,InternalRad : TMD2 : THESISVERIFICATIONBASELI
Element,1,Element,2,Element,3,Element,4,Element,5,Element,6
,,,,,,,,,,,
,,,,,,,,,,,
Time[s],Temperature,Time[s],Temperature,Time[s],Temperature,Time[s],Temperature,Time[s],Temperature,Time[s],Temperature
2337.9249000000013,6.231683233058488,2337.9249000000013,6.23187276550673,2337.9249000000013,6.137757303728713,2337.9249000000013,6.233026166647494,2337.9249000000013,6.389953182443702,2337.9249000000013,6.231433477519627
2360.6232000000014,5.912006370166445,2360.6232000000014,5.9121970130340795,2360.6232000000014,5.818077389861974,2360.6232000000014,5.913351179084421,2360.6232000000014,6.0702848382599,2360.6232000000014,5.91175914904081
2383.3215000000014,5.59446694998855,2383.3215000000014,5.594658692032527,2383.3215000000014,5.500534944010691,2383.3215000000014,5.595813615334259,2383.3215000000014,5.752753858470714,2383.3215000000014,5.594222237637608
2406.0198000000014,5.27904346582991,2406.0198000000014,5.279236295966804,2406.0198000000014,5.185108459178837,2406.0198000000014,5.280391968969665,2406.0198000000014,5.437338737411178,2406.0198000000014,5.278801236979029
2428.7181000000014,4.965714714699069,2428.7181000000014,4.9659086220022175,2428.7181000000014,4.8717767320787315,2428.7181000000014,4.967065037261906,2428.7181000000014,5.124018273101777,2428.7181000000014,4.965474944431002
2451.4164000000014,4.654459791753835,2451.4164000000014,4.654654765450557,2451.4164000000014,4.560518857576648,2451.4164000000014,4.655811915626831,2451.4164000000014,4.812771561695073,2451.4164000000014,4.654222455502122
2474.1147000000014,4.34525808487186,2474.1147000000014,4.345454114340476,2474.1147000000014,4.251314223263026,2474.1147000000014,4.346611992195218,2474.1147000000014,4.503577992046121,2474.1147000000014,4.345023158414449
2496.8130000000015,4.038089269341941,2496.8130000000015,4.038286344109127,2496.8130000000015,3.9441425041442013,2496.8130000000015,4.039444942504576,2496.8130000000015,4.196417240404613,2496.8130000000015,4.037856728794903
2519.5113000000015,3.732933302673807,2519.5113000000015,3.733131412411951,2519.5113000000015,3.6389836574517087,2519.5113000000015,3.7342907243087837,2519.5113000000015,3.891269265224733,2519.5113000000015,3.7327031244852655
2542.2096000000015,3.429770419522608,2542.2096000000015,3.429969554047098,2542.2096000000015,3.3358179175667475,2542.2096000000015,3.431129572502741,2542.2096000000015,3.5881143020900845,2542.2096000000015,3.4295425804667414
2564.9079000000015,3.1285811267252575,2564.9079000000015,3.1287812759919555,2564.9079000000015,3.034625791056685,2564.9079000000015,3.129941994158905,2564.9079000000015,3.286932858750404,2564.9079000000015,3.128355603896437
2587.6062000000015,2.829346198445985,2587.6062000000015,2.8295473525487296,2587.6062000000015,2.7353880518201636,2587.6062000000015,2.8307087636727974,2587.6062000000015,2.987705710267392,2587.6062000000015,2.8291229692530755
2610.3045000000016,2.5320466714278735,2610.3045000000016,2.532248820595977,2610.3045000000016,2.438085736338758,2610.3045000000016,2.533410918014601,2610.3045000000016,2.690413894266405,2610.3045000000016,2.531825713588618
2633.0028000000016,2.2366638403477044,2633.0028000000016,2.2368669749436703,2633.0028000000016,2.142700139031844,2633.0028000000016,2.238029752084395,2633.0028000000016,2.3950387062920755,2633.0028000000016,2.236445131883366
2655.7011000000016,1.943179253271987,2655.7011000000016,1.9433833637890703,2655.7011000000016,1.8492128077123255,2655.7011000000016,1.9445468141678617,2655.7011000000016,2.101561695264114,2655.7011000000016,1.9429627725018135
2678.3994000000016,1.6515747072106044,2678.3994000000016,1.6517797842704152,2678.3994000000016,1.5576055391403456,2678.3994000000016,1.6529439014902494,2678.3994000000016,1.8099646590316083,2678.3994000000016,1.6513604327466802
2701.0977000000016,1.36183224376648,2701.0977000000016,1.3620382781169762,2701.0977000000016,1.2678603746728507,2701.0977000000016,1.3632030558661627,2701.0977000000016,1.52022964002285,2701.0977000000016,1.3616201545086881
2723.7960000000016,1.0739341448784492,2723.7960000000016,1.074141127391535,2723.7960000000016,0.9799595960063472,2723.7960000000016,1.0753065594423425,2723.7960000000016,1.2323389209883968,2723.7960000000016,1.0737242200092243
2746.4943000000017,0.7878629286547432,2746.4943000000017,0.788070850324202,2746.4943000000017,0.6938857210104518,2746.4943000000017,0.7892369305314668,2746.4943000000017,0.9462750208350901,2746.4943000000017,0.7876551476344625
2769.1926000000017,0.5036013452952747,2769.1926000000017,0.5038101972346889,2769.1926000000017,0.4096214996500288,2769.1926000000017,0.5049769195342955,2769.1926000000017,0.662020690548418,2769.1926000000017,0.5033956878572936
2791.8909000000017,0.22113237310038236,2791.8909000000017,0.221342146540944,2791.8909000000017,0.12714990999362757,2791.8909000000017,0.22250950494841562,2791.8909000000017,0.37955890920143215,2791.8909000000017,0.22092881924628174
2814.5892000000017,-0.05956078543684698,2814.5892000000017,-0.05935009914815307,2814.5892000000017,-0.15354584569363394,2814.5892000000017,-0.058182110538970294,2814.5892000000017,0.09887288004767415,2814.5892000000017,-0.05976225544169243
